trilha_nome,curso_nome,curso_link,modulo_id,modulo_nome,aula_id,aula_nome,aula_slug,aula_link,aula_concluida,aula_sumario,aula_conteudo_html
Workshops Clássicos,WORKSHOP #9 | Construindo uma API do Zero ao Deploy,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?from=contents,118342,Bootcamp SQL,606505,Aula 03,AhYRmi,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?lessonSlug=AhYRmi,False,,
Workshops Clássicos,WORKSHOP #9 | Construindo uma API do Zero ao Deploy,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?from=contents,118342,Bootcamp SQL,606507,Aula 05,0R8jUc,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?lessonSlug=0R8jUc,False,,
Workshops Clássicos,WORKSHOP #9 | Construindo uma API do Zero ao Deploy,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?from=contents,118342,Bootcamp SQL,606506,Aula 04,k3RMN5,https://jornadadedados.alpaclass.com/c/cursos/h2Bq1X?lessonSlug=k3RMN5,False,,
Workshops Clássicos,Workshop #12 | Realtime Dashboards com Streamlit,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?from=contents,131775,Workshop Streamlit,684914,Dashboard Realtime,PmpgwI,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?lessonSlug=PmpgwI,False,,
Workshops Clássicos,Workshop #12 | Realtime Dashboards com Streamlit,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?from=contents,131775,Workshop Streamlit,673972,"Introdução, instalação e hello world",aTLDmV,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?lessonSlug=aTLDmV,False,,
Workshops Clássicos,Workshop #12 | Realtime Dashboards com Streamlit,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?from=contents,131775,Workshop Streamlit,677294,Projeto 01 - Postgres,6neJzR,https://jornadadedados.alpaclass.com/c/cursos/Db9TQR?lessonSlug=6neJzR,False,,"<p><a href=""https://github.com/lvgalvao/workshop-streamlit-aovivo"" target=""_blank"">streamlit-coleta-aovivo</a></p><p><a href=""https://github.com/lvgalvao/workshop-streamlit-dash-aovivo"" target=""_blank"">workshop-streamlit-dash-aovivo</a></p>"
Workshops Clássicos,Workshop #15 | ETL Usando Inteligência Artificial e N8N,https://jornadadedados.alpaclass.com/c/cursos/6tfZxy?from=contents,147510,Workshop,787987,Parte 01,7FFkgw,https://jornadadedados.alpaclass.com/c/cursos/6tfZxy?lessonSlug=7FFkgw,False,,"<p>Repositório da aula<br><br><a href=""https://github.com/lvgalvao/etl-nifi-n8n-chatgpt-whatsapp"">https://github.com/lvgalvao/et...<br><br></a><a href=""https://docs.google.com/document/d/1CBmUzhkFPIhFaOWMsDrxpjbffWsyOSum7-vFsTk3gH4/edit?usp=sharing"">https://docs.google.com/docume...</a></p>"
Workshops Clássicos,Workshop #15 | ETL Usando Inteligência Artificial e N8N,https://jornadadedados.alpaclass.com/c/cursos/6tfZxy?from=contents,147510,Workshop,799927,Parte 2,ZDHsxt,https://jornadadedados.alpaclass.com/c/cursos/6tfZxy?lessonSlug=ZDHsxt,False,,"<p>Repositório da aula<br><br><a href=""https://github.com/lvgalvao/etl-nifi-n8n-chatgpt-whatsapp"">https://github.com/lvgalvao/et...<br><br></a><a href=""https://docs.google.com/document/d/1CBmUzhkFPIhFaOWMsDrxpjbffWsyOSum7-vFsTk3gH4/edit?usp=sharing"">https://docs.google.com/docume...</a></p>"
Workshops Clássicos,Workshop #17 | Workshop de Cloud e Azure para Dados,https://jornadadedados.alpaclass.com/c/cursos/ewbpPD?from=contents,161406,Parte 01,862008,"Introdução, Fabric , VMs e BDs",em2MN5,https://jornadadedados.alpaclass.com/c/cursos/ewbpPD?lessonSlug=em2MN5,False,,
Workshops Clássicos,Workshop #17 | Workshop de Cloud e Azure para Dados,https://jornadadedados.alpaclass.com/c/cursos/ewbpPD?from=contents,161406,Parte 01,862074,Solução de Bugs durante a Aula,9f7Csr,https://jornadadedados.alpaclass.com/c/cursos/ewbpPD?lessonSlug=9f7Csr,False,,
Workshops Clássicos,Workshop #18 | Multiengine ETL: Databricks e DuckDB,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?from=contents,163608,Assista Primeiro,874146,Avisos sobre o Bootcamp,Rw1fsV,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?lessonSlug=Rw1fsV,False,,
Workshops Clássicos,Workshop #18 | Multiengine ETL: Databricks e DuckDB,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?from=contents,157317,Aula 01,840073,Parte 01,CgbOqV,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?lessonSlug=CgbOqV,False,,"<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">
<html><body><p><a href=""https://github.com/lvgalvao/Databricks-Bootcamp"">https://github.com/lvgalvao/Da...</a></p></body></html>
"
Workshops Clássicos,Workshop #18 | Multiengine ETL: Databricks e DuckDB,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?from=contents,157317,Aula 01,871256,Parte 02,MP7t3W,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?lessonSlug=MP7t3W,False,,"<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">
<html><body><p><a href=""https://github.com/lvgalvao/Databricks-Bootcamp"">https://github.com/lvgalvao/Da...</a></p></body></html>
"
Workshops Clássicos,Workshop #18 | Multiengine ETL: Databricks e DuckDB,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?from=contents,163105,Aula 02,871356,Conteúdo,29AfcQ,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?lessonSlug=29AfcQ,False,"Nosso objetivo nessa primeira aula é configurar nosso ambiente no Databricks, ter uma visão da arquitetura geral do Spark (e do Databricks) e vamos ter um hands-on de código.","<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">
<html><body><p><a href=""https://github.com/lvgalvao/Databricks-Bootcamp"">https://github.com/lvgalvao/Da...</a></p></body></html>
"
Workshops Clássicos,Workshop #18 | Multiengine ETL: Databricks e DuckDB,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?from=contents,163609,Aula 03,874147,Conteúdo,kjs089,https://jornadadedados.alpaclass.com/c/cursos/YEGlD8?lessonSlug=kjs089,False,,
Workshops Clássicos,WORKSHOP #20 | Pipeline GenAI Avançado N8N,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?from=contents,175009,Conteúdo,964906,Setup e Integração com Whatsapp,IEtVp4,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?lessonSlug=IEtVp4,False,,
Workshops Clássicos,WORKSHOP #20 | Pipeline GenAI Avançado N8N,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?from=contents,175009,Conteúdo,947810,Parte 03,RwQbp0,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?lessonSlug=RwQbp0,False,,
Workshops Clássicos,WORKSHOP #20 | Pipeline GenAI Avançado N8N,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?from=contents,175009,Conteúdo,947808,Parte 01,uU1R3l,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?lessonSlug=uU1R3l,False,,"<!DOCTYPE html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"">
<html><body><p>Veja antes:<a href=""https://www.youtube.com/watch?v=LYDpqh4QZC8""><br>https://www.youtube.com/watch?...<br><br></a>Material para estudo<br><a href=""https://docs.google.com/document/d/13VuFj0lBocObdDRXzvDGxsXD2tKeORBL3edeNkvDizA/edit?usp=sharing"">https://docs.google.com/docume...</a></p></body></html>
"
Workshops Clássicos,WORKSHOP #20 | Pipeline GenAI Avançado N8N,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?from=contents,175009,Conteúdo,947809,Parte 02,tSqPur,https://jornadadedados.alpaclass.com/c/cursos/1qNnB5?lessonSlug=tSqPur,False,,
Workshops Clássicos,"Construa Data Apps Completos com Briefer, SQL e Python – Workshop com Lucas da Costa CEO da Briefer",https://jornadadedados.alpaclass.com/c/cursos/6XF9sO?from=contents,156009,"Construa Data Apps Completos com Briefer, SQL e Python – Workshop com Lucas da Costa CEO da Briefer",831953,Conteúdo,S64A3x,https://jornadadedados.alpaclass.com/c/cursos/6XF9sO?lessonSlug=S64A3x,False,"Quer aprender como construir Data Apps completos usando SQL e Python? Neste workshop exclusivo de 1h30, contamos com a participação especial de Lucas, CEO e fundador da Briefer, a plataforma open-source que transforma notebooks em dashboards interativos.

Github Briefer: https://github.com/briefercloud/briefer

O que você vai aprender:

1) Como conectar dados e criar consultas SQL diretamente no Briefer
2) Executar Python sobre resultados de SQL para análises avançadas
3) Criar dashboards e data apps interativos avançados
4) Como melhorar suas entregas como analista e engenheiros de dados com Briefer

Quem deve assistir:

1) Analistas de Dados que buscam otimizar relatórios com automação
2) Engenheiros de Dados interessados em integração entre SQL e Python
3) Cientistas de Dados que querem transformar insights em Data Apps
",
Workshops Clássicos,"Construa Data Apps Completos com Briefer, SQL e Python – Workshop com Lucas da Costa CEO da Briefer",https://jornadadedados.alpaclass.com/c/cursos/6XF9sO?from=contents,209554,Workshop Bônus,1125661,íntegra,ZUf6dR,https://jornadadedados.alpaclass.com/c/cursos/6XF9sO?lessonSlug=ZUf6dR,False,,
Plantão da Jornada,Plantão da Jornada com Luciano Galvão,https://jornadadedados.alpaclass.com/c/cursos/RVmSUC?from=contents,209286,Plantão 11/09,1124115,Íntegra,DSPhqZ,https://jornadadedados.alpaclass.com/c/cursos/RVmSUC?lessonSlug=DSPhqZ,False,,
Plantão da Jornada,Plantão da Jornada com Caio Machado,https://jornadadedados.alpaclass.com/c/cursos/dL9qM4?from=contents,207724,Tira dúvidas 28/08,1117018,Íntegra,IVeKZT,https://jornadadedados.alpaclass.com/c/cursos/dL9qM4?lessonSlug=IVeKZT,False,,
Plantão da Jornada,Plantão da Jornada com Alan Lanceloth,https://jornadadedados.alpaclass.com/c/cursos/tRnWnf?from=contents,207743,Monitoria 04/09,1117126,Íntegra,16T5mJ,https://jornadadedados.alpaclass.com/c/cursos/tRnWnf?lessonSlug=16T5mJ,False,,
Projeto end-to-end,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",https://jornadadedados.alpaclass.com/c/cursos/yrlh19?from=contents,156019,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",831973,Parte 01,rX6GE4,https://jornadadedados.alpaclass.com/c/cursos/yrlh19?lessonSlug=rX6GE4,False,"Aprenda a desenvolver uma aplicação completa que monitora preços de produtos no Mercado Livre em tempo real! 

Link do projeto: https://github.com/lvgalvao/IphoneProjectWebScraping

Utilizaremos Python, SQL e a poderosa ferramenta de web scraping Scrapy para construir um pipeline ETL robusto. 

Além disso, exploraremos o uso do Git para versionamento e colaboração, e integraremos o Chat GPT para responder a perguntas de negócio e gerar insights valiosos. ",
Projeto end-to-end,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",https://jornadadedados.alpaclass.com/c/cursos/yrlh19?from=contents,156019,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",831975,Parte 03,KTJz6W,https://jornadadedados.alpaclass.com/c/cursos/yrlh19?lessonSlug=KTJz6W,False,,
Projeto end-to-end,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",https://jornadadedados.alpaclass.com/c/cursos/yrlh19?from=contents,156019,"Pipeline ETL - Web Scraping com Requests e Beautiful Soup 4 | Python, SQL e Github |",831974,Parte 02,ZaDgJm,https://jornadadedados.alpaclass.com/c/cursos/yrlh19?lessonSlug=ZaDgJm,False,,
